2054,20_064901.jpg,1823.4736842105262,2644.5263157894738,845.1052631578947,987.2105263157894,text,Q195X2030824
2054,20_064901.jpg,1823.4736842105262,2644.5263157894738,845.1052631578947,987.2105263157894,text,Q195X2030824
2054,20_064901.jpg,1823.4736842105262,2644.5263157894738,845.1052631578947,987.2105263157894,text,Q195X2030824
2054,20_064901.jpg,1823.4736842105262,2644.5263157894738,845.1052631578947,987.2105263157894,text,Q195X2030824
2054,20_064901.jpg,1823.4736842105262,2644.5263157894738,845.1052631578947,987.2105263157894,text,Q195X2030824
2054,20_064901.jpg,1823.4736842105262,2644.5263157894738,845.1052631578947,987.2105263157894,text,Q195X2030824
2054,20_064901.jpg,1823.4736842105262,2644.5263157894738,845.1052631578947,987.2105263157894,text,Q195X2030824
2055,newimage_09156_162159.jpg,1455.9322033898306,2586.4406779661017,856.8813559322034,953.4915254237288,text,Q195X203083564102
2055,newimage_09156_162159.jpg,1455.9322033898306,2586.4406779661017,856.8813559322034,953.4915254237288,text,Q195X203083564102
2055,newimage_09156_162159.jpg,1455.9322033898306,2586.4406779661017,856.8813559322034,953.4915254237288,text,Q195X203083564102
2055,newimage_09156_162159.jpg,1455.9322033898306,2586.4406779661017,856.8813559322034,953.4915254237288,text,Q195X203083564102
2055,newimage_09156_162159.jpg,1455.9322033898306,2586.4406779661017,856.8813559322034,953.4915254237288,text,Q195X203083564102
2055,newimage_09156_162159.jpg,1455.9322033898306,2586.4406779661017,856.8813559322034,953.4915254237288,text,Q195X203083564102
2055,newimage_09156_162159.jpg,1455.9322033898306,2586.4406779661017,856.8813559322034,953.4915254237288,text,Q195X203083564102
2056,17_064447.jpg,65.57894736842105,1184.0,905.6315789473684,1026.6842105263158,text,195X2020B3946105J
2056,17_064447.jpg,65.57894736842105,1184.0,905.6315789473684,1026.6842105263158,text,195X2020B3946105J
2056,17_064447.jpg,65.57894736842105,1184.0,905.6315789473684,1026.6842105263158,text,195X2020B3946105J
2056,17_064447.jpg,65.57894736842105,1184.0,905.6315789473684,1026.6842105263158,text,195X2020B3946105J
2056,17_064447.jpg,65.57894736842105,1184.0,905.6315789473684,1026.6842105263158,text,195X2020B3946105J
2056,17_064447.jpg,65.57894736842105,1184.0,905.6315789473684,1026.6842105263158,text,195X2020B3946105J
2056,17_064447.jpg,65.57894736842105,1184.0,905.6315789473684,1026.6842105263158,text,195X2020B3946105J
2057,13_062310.jpg,105.05263157894737,1320.842105263158,876.6842105263157,1021.421052631579,text,ZGX203082733103B
2057,13_062310.jpg,105.05263157894737,1320.842105263158,876.6842105263157,1021.421052631579,text,ZGX203082733103B
2057,13_062310.jpg,105.05263157894737,1320.842105263158,876.6842105263157,1021.421052631579,text,ZGX203082733103B
2057,13_062310.jpg,105.05263157894737,1320.842105263158,876.6842105263157,1021.421052631579,text,ZGX203082733103B
2057,13_062310.jpg,105.05263157894737,1320.842105263158,876.6842105263157,1021.421052631579,text,ZGX203082733103B
2057,13_062310.jpg,105.05263157894737,1320.842105263158,876.6842105263157,1021.421052631579,text,ZGX203082733103B
2057,13_062310.jpg,105.05263157894737,1320.842105263158,876.6842105263157,1021.421052631579,text,ZGX203082733103B
2058,newimage1_203053.jpg,63.35714285714285,1188.3571428571427,903.7142857142857,994.7857142857142,text,195X201085063103J
2058,newimage1_203053.jpg,63.35714285714285,1188.3571428571427,903.7142857142857,994.7857142857142,text,195X201085063103J
2058,newimage1_203053.jpg,63.35714285714285,1188.3571428571427,903.7142857142857,994.7857142857142,text,195X201085063103J
2058,newimage1_203053.jpg,63.35714285714285,1188.3571428571427,903.7142857142857,994.7857142857142,text,195X201085063103J
2058,newimage1_203053.jpg,63.35714285714285,1188.3571428571427,903.7142857142857,994.7857142857142,text,195X201085063103J
2058,newimage1_203053.jpg,63.35714285714285,1188.3571428571427,903.7142857142857,994.7857142857142,text,195X201085063103J
2058,newimage1_203053.jpg,63.35714285714285,1188.3571428571427,903.7142857142857,994.7857142857142,text,195X201085063103J
2059,19_064720.jpg,47.1578947368421,720.8421052631579,900.3684210526316,1003.0,text,062416104J
2059,19_064720.jpg,47.1578947368421,720.8421052631579,900.3684210526316,1003.0,text,062416104J
2059,19_064720.jpg,47.1578947368421,720.8421052631579,900.3684210526316,1003.0,text,062416104J
2059,19_064720.jpg,47.1578947368421,720.8421052631579,900.3684210526316,1003.0,text,062416104J
2059,19_064720.jpg,47.1578947368421,720.8421052631579,900.3684210526316,1003.0,text,062416104J
2059,19_064720.jpg,47.1578947368421,720.8421052631579,900.3684210526316,1003.0,text,062416104J
2059,19_064720.jpg,47.1578947368421,720.8421052631579,900.3684210526316,1003.0,text,062416104J
2060,newimage_091536_210058.jpg,1091.5254237288136,2337.2881355932204,880.6101694915254,984.0,text,SPHC-DNX202084642103Y
2060,newimage_091536_210058.jpg,1091.5254237288136,2337.2881355932204,880.6101694915254,984.0,text,SPHC-DNX202084642103Y
2060,newimage_091536_210058.jpg,1091.5254237288136,2337.2881355932204,880.6101694915254,984.0,text,SPHC-DNX202084642103Y
2060,newimage_091536_210058.jpg,1091.5254237288136,2337.2881355932204,880.6101694915254,984.0,text,SPHC-DNX202084642103Y
2060,newimage_091536_210058.jpg,1091.5254237288136,2337.2881355932204,880.6101694915254,984.0,text,SPHC-DNX202084642103Y
2060,newimage_091536_210058.jpg,1091.5254237288136,2337.2881355932204,880.6101694915254,984.0,text,SPHC-DNX202084642103Y
2060,newimage_091536_210058.jpg,1091.5254237288136,2337.2881355932204,880.6101694915254,984.0,text,SPHC-DNX202084642103Y
2061,newimage1_234005.jpg,65.14285714285714,1247.2857142857142,900.1428571428571,992.9999999999999,text,195X204085103101Y
2061,newimage1_234005.jpg,65.14285714285714,1247.2857142857142,900.1428571428571,992.9999999999999,text,195X204085103101Y
2061,newimage1_234005.jpg,65.14285714285714,1247.2857142857142,900.1428571428571,992.9999999999999,text,195X204085103101Y
2061,newimage1_234005.jpg,65.14285714285714,1247.2857142857142,900.1428571428571,992.9999999999999,text,195X204085103101Y
2061,newimage1_234005.jpg,65.14285714285714,1247.2857142857142,900.1428571428571,992.9999999999999,text,195X204085103101Y
2061,newimage1_234005.jpg,65.14285714285714,1247.2857142857142,900.1428571428571,992.9999999999999,text,195X204085103101Y
2061,newimage1_234005.jpg,65.14285714285714,1247.2857142857142,900.1428571428571,992.9999999999999,text,195X204085103101Y
2062,newimage_091614_014739.jpg,2123.728813559322,2611.8644067796613,863.6610169491526,951.7966101694916,text,Q195X202
2062,newimage_091614_014739.jpg,2123.728813559322,2611.8644067796613,863.6610169491526,951.7966101694916,text,Q195X202
2062,newimage_091614_014739.jpg,2123.728813559322,2611.8644067796613,863.6610169491526,951.7966101694916,text,Q195X202
2062,newimage_091614_014739.jpg,2123.728813559322,2611.8644067796613,863.6610169491526,951.7966101694916,text,Q195X202
2062,newimage_091614_014739.jpg,2123.728813559322,2611.8644067796613,863.6610169491526,951.7966101694916,text,Q195X202
2062,newimage_091614_014739.jpg,2123.728813559322,2611.8644067796613,863.6610169491526,951.7966101694916,text,Q195X202
2062,newimage_091614_014739.jpg,2123.728813559322,2611.8644067796613,863.6610169491526,951.7966101694916,text,Q195X202
2063,newimage_09157_162748.jpg,1272.8813559322034,2525.4237288135596,856.8813559322034,955.1864406779662,text,Q195X203083564101J
2063,newimage_09157_162748.jpg,1272.8813559322034,2525.4237288135596,856.8813559322034,955.1864406779662,text,Q195X203083564101J
2063,newimage_09157_162748.jpg,1272.8813559322034,2525.4237288135596,856.8813559322034,955.1864406779662,text,Q195X203083564101J
2063,newimage_09157_162748.jpg,1272.8813559322034,2525.4237288135596,856.8813559322034,955.1864406779662,text,Q195X203083564101J
2063,newimage_09157_162748.jpg,1272.8813559322034,2525.4237288135596,856.8813559322034,955.1864406779662,text,Q195X203083564101J
2063,newimage_09157_162748.jpg,1272.8813559322034,2525.4237288135596,856.8813559322034,955.1864406779662,text,Q195X203083564101J
2063,newimage_09157_162748.jpg,1272.8813559322034,2525.4237288135596,856.8813559322034,955.1864406779662,text,Q195X203083564101J
2064,newimage1_212809.jpg,257.99999999999994,1336.5714285714284,934.0714285714284,1025.142857142857,text,Q195X203082952105J
2064,newimage1_212809.jpg,257.99999999999994,1336.5714285714284,934.0714285714284,1025.142857142857,text,Q195X203082952105J
2064,newimage1_212809.jpg,257.99999999999994,1336.5714285714284,934.0714285714284,1025.142857142857,text,Q195X203082952105J
2064,newimage1_212809.jpg,257.99999999999994,1336.5714285714284,934.0714285714284,1025.142857142857,text,Q195X203082952105J
2064,newimage1_212809.jpg,257.99999999999994,1336.5714285714284,934.0714285714284,1025.142857142857,text,Q195X203082952105J
2064,newimage1_212809.jpg,257.99999999999994,1336.5714285714284,934.0714285714284,1025.142857142857,text,Q195X203082952105J
2064,newimage1_212809.jpg,257.99999999999994,1336.5714285714284,934.0714285714284,1025.142857142857,text,Q195X203082952105J
2065,newimage_091516_174243.jpg,1042.3728813559323,2345.762711864407,848.406779661017,951.7966101694916,text,Q195X201086433102Y
2065,newimage_091516_174243.jpg,1042.3728813559323,2345.762711864407,848.406779661017,951.7966101694916,text,Q195X201086433102Y
2065,newimage_091516_174243.jpg,1042.3728813559323,2345.762711864407,848.406779661017,951.7966101694916,text,Q195X201086433102Y
2065,newimage_091516_174243.jpg,1042.3728813559323,2345.762711864407,848.406779661017,951.7966101694916,text,Q195X201086433102Y
2065,newimage_091516_174243.jpg,1042.3728813559323,2345.762711864407,848.406779661017,951.7966101694916,text,Q195X201086433102Y
2065,newimage_091516_174243.jpg,1042.3728813559323,2345.762711864407,848.406779661017,951.7966101694916,text,Q195X201086433102Y
2065,newimage_091516_174243.jpg,1042.3728813559323,2345.762711864407,848.406779661017,951.7966101694916,text,Q195X201086433102Y
2066,newimage_091530_192728.jpg,664.406779661017,2110.169491525424,855.1864406779662,958.5762711864407,text,Q235BX203083223103Y
2066,newimage_091530_192728.jpg,664.406779661017,2110.169491525424,855.1864406779662,958.5762711864407,text,Q235BX203083223103Y
2066,newimage_091530_192728.jpg,664.406779661017,2110.169491525424,855.1864406779662,958.5762711864407,text,Q235BX203083223103Y
2066,newimage_091530_192728.jpg,664.406779661017,2110.169491525424,855.1864406779662,958.5762711864407,text,Q235BX203083223103Y
2066,newimage_091530_192728.jpg,664.406779661017,2110.169491525424,855.1864406779662,958.5762711864407,text,Q235BX203083223103Y
2066,newimage_091530_192728.jpg,664.406779661017,2110.169491525424,855.1864406779662,958.5762711864407,text,Q235BX203083223103Y
2066,newimage_091530_192728.jpg,664.406779661017,2110.169491525424,855.1864406779662,958.5762711864407,text,Q235BX203083223103Y
2067,18_064544.jpg,73.47368421052632,1176.1052631578948,913.5263157894736,1039.842105263158,text,95X202083946104J
2067,18_064544.jpg,73.47368421052632,1176.1052631578948,913.5263157894736,1039.842105263158,text,95X202083946104J
2067,18_064544.jpg,73.47368421052632,1176.1052631578948,913.5263157894736,1039.842105263158,text,95X202083946104J
2067,18_064544.jpg,73.47368421052632,1176.1052631578948,913.5263157894736,1039.842105263158,text,95X202083946104J
2067,18_064544.jpg,73.47368421052632,1176.1052631578948,913.5263157894736,1039.842105263158,text,95X202083946104J
2067,18_064544.jpg,73.47368421052632,1176.1052631578948,913.5263157894736,1039.842105263158,text,95X202083946104J
2067,18_064544.jpg,73.47368421052632,1176.1052631578948,913.5263157894736,1039.842105263158,text,95X202083946104J
2068,newimage_091655_233416.jpg,635.5932203389831,1976.271186440678,828.0677966101696,917.8983050847459,text,Q195X201086593102B
2068,newimage_091655_233416.jpg,635.5932203389831,1976.271186440678,828.0677966101696,917.8983050847459,text,Q195X201086593102B
2068,newimage_091655_233416.jpg,635.5932203389831,1976.271186440678,828.0677966101696,917.8983050847459,text,Q195X201086593102B
2068,newimage_091655_233416.jpg,635.5932203389831,1976.271186440678,828.0677966101696,917.8983050847459,text,Q195X201086593102B
2068,newimage_091655_233416.jpg,635.5932203389831,1976.271186440678,828.0677966101696,917.8983050847459,text,Q195X201086593102B
2068,newimage_091655_233416.jpg,635.5932203389831,1976.271186440678,828.0677966101696,917.8983050847459,text,Q195X201086593102B
2068,newimage_091655_233416.jpg,635.5932203389831,1976.271186440678,828.0677966101696,917.8983050847459,text,Q195X201086593102B
2069,37_071524.jpg,686.6315789473684,1936.6315789473683,863.5263157894736,987.2105263157894,text,Q195X2020828141105J
2069,37_071524.jpg,686.6315789473684,1936.6315789473683,863.5263157894736,987.2105263157894,text,Q195X2020828141105J
2069,37_071524.jpg,686.6315789473684,1936.6315789473683,863.5263157894736,987.2105263157894,text,Q195X2020828141105J
2069,37_071524.jpg,686.6315789473684,1936.6315789473683,863.5263157894736,987.2105263157894,text,Q195X2020828141105J
2069,37_071524.jpg,686.6315789473684,1936.6315789473683,863.5263157894736,987.2105263157894,text,Q195X2020828141105J
2069,37_071524.jpg,686.6315789473684,1936.6315789473683,863.5263157894736,987.2105263157894,text,Q195X2020828141105J
2069,37_071524.jpg,686.6315789473684,1936.6315789473683,863.5263157894736,987.2105263157894,text,Q195X2020828141105J
2070,newimage1_204413.jpg,691.9285714285713,2041.928571428571,900.1428571428571,992.9999999999999,text,Q195X204085063101J
2070,newimage1_204413.jpg,691.9285714285713,2041.928571428571,900.1428571428571,992.9999999999999,text,Q195X204085063101J
2070,newimage1_204413.jpg,691.9285714285713,2041.928571428571,900.1428571428571,992.9999999999999,text,Q195X204085063101J
2070,newimage1_204413.jpg,691.9285714285713,2041.928571428571,900.1428571428571,992.9999999999999,text,Q195X204085063101J
2070,newimage1_204413.jpg,691.9285714285713,2041.928571428571,900.1428571428571,992.9999999999999,text,Q195X204085063101J
2070,newimage1_204413.jpg,691.9285714285713,2041.928571428571,900.1428571428571,992.9999999999999,text,Q195X204085063101J
2070,newimage1_204413.jpg,691.9285714285713,2041.928571428571,900.1428571428571,992.9999999999999,text,Q195X204085063101J
2071,newimage_091646_224846.jpg,1037.2881355932204,2340.677966101695,845.0169491525425,950.1016949152543,text,Q195X201086623105B
2071,newimage_091646_224846.jpg,1037.2881355932204,2340.677966101695,845.0169491525425,950.1016949152543,text,Q195X201086623105B
2071,newimage_091646_224846.jpg,1037.2881355932204,2340.677966101695,845.0169491525425,950.1016949152543,text,Q195X201086623105B
2071,newimage_091646_224846.jpg,1037.2881355932204,2340.677966101695,845.0169491525425,950.1016949152543,text,Q195X201086623105B
2071,newimage_091646_224846.jpg,1037.2881355932204,2340.677966101695,845.0169491525425,950.1016949152543,text,Q195X201086623105B
2071,newimage_091646_224846.jpg,1037.2881355932204,2340.677966101695,845.0169491525425,950.1016949152543,text,Q195X201086623105B
2071,newimage_091646_224846.jpg,1037.2881355932204,2340.677966101695,845.0169491525425,950.1016949152543,text,Q195X201086623105B
2072,newimage1_235148.jpg,657.9999999999999,1999.0714285714284,894.7857142857142,985.8571428571428,text,Q95X204083133101Y
2072,newimage1_235148.jpg,657.9999999999999,1999.0714285714284,894.7857142857142,985.8571428571428,text,Q95X204083133101Y
2072,newimage1_235148.jpg,657.9999999999999,1999.0714285714284,894.7857142857142,985.8571428571428,text,Q95X204083133101Y
2072,newimage1_235148.jpg,657.9999999999999,1999.0714285714284,894.7857142857142,985.8571428571428,text,Q95X204083133101Y
2072,newimage1_235148.jpg,657.9999999999999,1999.0714285714284,894.7857142857142,985.8571428571428,text,Q95X204083133101Y
2072,newimage1_235148.jpg,657.9999999999999,1999.0714285714284,894.7857142857142,985.8571428571428,text,Q95X204083133101Y
2072,newimage1_235148.jpg,657.9999999999999,1999.0714285714284,894.7857142857142,985.8571428571428,text,Q95X204083133101Y
2073,newimage_091532_202440.jpg,449.1525423728814,1761.0169491525426,868.7457627118645,972.135593220339,text,SPHC-DNX202084652104Y
2073,newimage_091532_202440.jpg,449.1525423728814,1761.0169491525426,868.7457627118645,972.135593220339,text,SPHC-DNX202084652104Y
2073,newimage_091532_202440.jpg,449.1525423728814,1761.0169491525426,868.7457627118645,972.135593220339,text,SPHC-DNX202084652104Y
2073,newimage_091532_202440.jpg,449.1525423728814,1761.0169491525426,868.7457627118645,972.135593220339,text,SPHC-DNX202084652104Y
2073,newimage_091532_202440.jpg,449.1525423728814,1761.0169491525426,868.7457627118645,972.135593220339,text,SPHC-DNX202084652104Y
2073,newimage_091532_202440.jpg,449.1525423728814,1761.0169491525426,868.7457627118645,972.135593220339,text,SPHC-DNX202084652104Y
2073,newimage_091532_202440.jpg,449.1525423728814,1761.0169491525426,868.7457627118645,972.135593220339,text,SPHC-DNX202084652104Y
2074,31_070639.jpg,118.21052631578948,1407.6842105263158,874.0526315789474,997.7368421052631,text,Q195X203082824102B
2074,31_070639.jpg,118.21052631578948,1407.6842105263158,874.0526315789474,997.7368421052631,text,Q195X203082824102B
2074,31_070639.jpg,118.21052631578948,1407.6842105263158,874.0526315789474,997.7368421052631,text,Q195X203082824102B
2074,31_070639.jpg,118.21052631578948,1407.6842105263158,874.0526315789474,997.7368421052631,text,Q195X203082824102B
2074,31_070639.jpg,118.21052631578948,1407.6842105263158,874.0526315789474,997.7368421052631,text,Q195X203082824102B
2074,31_070639.jpg,118.21052631578948,1407.6842105263158,874.0526315789474,997.7368421052631,text,Q195X203082824102B
2074,31_070639.jpg,118.21052631578948,1407.6842105263158,874.0526315789474,997.7368421052631,text,Q195X203082824102B
2075,newimage1_215840.jpg,991.9285714285713,2254.428571428571,878.7142857142857,962.642857142857,text,Q195X203082834102B
2075,newimage1_215840.jpg,991.9285714285713,2254.428571428571,878.7142857142857,962.642857142857,text,Q195X203082834102B
2075,newimage1_215840.jpg,991.9285714285713,2254.428571428571,878.7142857142857,962.642857142857,text,Q195X203082834102B
2075,newimage1_215840.jpg,991.9285714285713,2254.428571428571,878.7142857142857,962.642857142857,text,Q195X203082834102B
2075,newimage1_215840.jpg,991.9285714285713,2254.428571428571,878.7142857142857,962.642857142857,text,Q195X203082834102B
2075,newimage1_215840.jpg,991.9285714285713,2254.428571428571,878.7142857142857,962.642857142857,text,Q195X203082834102B
2075,newimage1_215840.jpg,991.9285714285713,2254.428571428571,878.7142857142857,962.642857142857,text,Q195X203082834102B
2076,newimage_091553_224127.jpg,849.1525423728814,2176.271186440678,855.1864406779662,953.4915254237288,text,Q195X201086513101B
2076,newimage_091553_224127.jpg,849.1525423728814,2176.271186440678,855.1864406779662,953.4915254237288,text,Q195X201086513101B
2076,newimage_091553_224127.jpg,849.1525423728814,2176.271186440678,855.1864406779662,953.4915254237288,text,Q195X201086513101B
2076,newimage_091553_224127.jpg,849.1525423728814,2176.271186440678,855.1864406779662,953.4915254237288,text,Q195X201086513101B
2076,newimage_091553_224127.jpg,849.1525423728814,2176.271186440678,855.1864406779662,953.4915254237288,text,Q195X201086513101B
2076,newimage_091553_224127.jpg,849.1525423728814,2176.271186440678,855.1864406779662,953.4915254237288,text,Q195X201086513101B
2076,newimage_091553_224127.jpg,849.1525423728814,2176.271186440678,855.1864406779662,953.4915254237288,text,Q195X201086513101B
2077,36_071248.jpg,126.10526315789474,1347.157894736842,863.5263157894736,1000.3684210526317,text,Q195X203082814106B
2077,36_071248.jpg,126.10526315789474,1347.157894736842,863.5263157894736,1000.3684210526317,text,Q195X203082814106B
2077,36_071248.jpg,126.10526315789474,1347.157894736842,863.5263157894736,1000.3684210526317,text,Q195X203082814106B
2077,36_071248.jpg,126.10526315789474,1347.157894736842,863.5263157894736,1000.3684210526317,text,Q195X203082814106B
2077,36_071248.jpg,126.10526315789474,1347.157894736842,863.5263157894736,1000.3684210526317,text,Q195X203082814106B
2077,36_071248.jpg,126.10526315789474,1347.157894736842,863.5263157894736,1000.3684210526317,text,Q195X203082814106B
2077,36_071248.jpg,126.10526315789474,1347.157894736842,863.5263157894736,1000.3684210526317,text,Q195X203082814106B
2078,8_061512.jpg,1094.5263157894738,2615.578947368421,831.9473684210526,987.2105263157894,text,Q355B2-ZGX2030827431
2078,8_061512.jpg,1094.5263157894738,2615.578947368421,831.9473684210526,987.2105263157894,text,Q355B2-ZGX2030827431
2078,8_061512.jpg,1094.5263157894738,2615.578947368421,831.9473684210526,987.2105263157894,text,Q355B2-ZGX2030827431
2078,8_061512.jpg,1094.5263157894738,2615.578947368421,831.9473684210526,987.2105263157894,text,Q355B2-ZGX2030827431
2078,8_061512.jpg,1094.5263157894738,2615.578947368421,831.9473684210526,987.2105263157894,text,Q355B2-ZGX2030827431
2078,8_061512.jpg,1094.5263157894738,2615.578947368421,831.9473684210526,987.2105263157894,text,Q355B2-ZGX2030827431
2078,8_061512.jpg,1094.5263157894738,2615.578947368421,831.9473684210526,987.2105263157894,text,Q355B2-ZGX2030827431
2079,newimage_091655_233417.jpg,1444.0677966101696,2603.389830508475,834.8474576271187,929.7627118644068,text,Q195X201086593102
2079,newimage_091655_233417.jpg,1444.0677966101696,2603.389830508475,834.8474576271187,929.7627118644068,text,Q195X201086593102
2079,newimage_091655_233417.jpg,1444.0677966101696,2603.389830508475,834.8474576271187,929.7627118644068,text,Q195X201086593102
2079,newimage_091655_233417.jpg,1444.0677966101696,2603.389830508475,834.8474576271187,929.7627118644068,text,Q195X201086593102
2079,newimage_091655_233417.jpg,1444.0677966101696,2603.389830508475,834.8474576271187,929.7627118644068,text,Q195X201086593102
2079,newimage_091655_233417.jpg,1444.0677966101696,2603.389830508475,834.8474576271187,929.7627118644068,text,Q195X201086593102
2079,newimage_091655_233417.jpg,1444.0677966101696,2603.389830508475,834.8474576271187,929.7627118644068,text,Q195X201086593102
2080,32_070800.jpg,1973.4736842105262,2641.8947368421054,853.0,979.3157894736842,text,Q195X20308
2080,32_070800.jpg,1973.4736842105262,2641.8947368421054,853.0,979.3157894736842,text,Q195X20308
2080,32_070800.jpg,1973.4736842105262,2641.8947368421054,853.0,979.3157894736842,text,Q195X20308
2080,32_070800.jpg,1973.4736842105262,2641.8947368421054,853.0,979.3157894736842,text,Q195X20308
2080,32_070800.jpg,1973.4736842105262,2641.8947368421054,853.0,979.3157894736842,text,Q195X20308
2080,32_070800.jpg,1973.4736842105262,2641.8947368421054,853.0,979.3157894736842,text,Q195X20308
2080,32_070800.jpg,1973.4736842105262,2641.8947368421054,853.0,979.3157894736842,text,Q195X20308
2081,newimage_091527_190412.jpg,254.23728813559325,1813.5593220338983,872.135593220339,967.0508474576271,text,HQ235B-SH201085036106B
2081,newimage_091527_190412.jpg,254.23728813559325,1813.5593220338983,872.135593220339,967.0508474576271,text,HQ235B-SH201085036106B
2081,newimage_091527_190412.jpg,254.23728813559325,1813.5593220338983,872.135593220339,967.0508474576271,text,HQ235B-SH201085036106B
2081,newimage_091527_190412.jpg,254.23728813559325,1813.5593220338983,872.135593220339,967.0508474576271,text,HQ235B-SH201085036106B
2081,newimage_091527_190412.jpg,254.23728813559325,1813.5593220338983,872.135593220339,967.0508474576271,text,HQ235B-SH201085036106B
2081,newimage_091527_190412.jpg,254.23728813559325,1813.5593220338983,872.135593220339,967.0508474576271,text,HQ235B-SH201085036106B
2081,newimage_091527_190412.jpg,254.23728813559325,1813.5593220338983,872.135593220339,967.0508474576271,text,HQ235B-SH201085036106B
2082,37_071523.jpg,65.57894736842105,1084.0,866.1578947368421,997.7368421052631,text,95X202083946105J
2082,37_071523.jpg,65.57894736842105,1084.0,866.1578947368421,997.7368421052631,text,95X202083946105J
2082,37_071523.jpg,65.57894736842105,1084.0,866.1578947368421,997.7368421052631,text,95X202083946105J
2082,37_071523.jpg,65.57894736842105,1084.0,866.1578947368421,997.7368421052631,text,95X202083946105J
2082,37_071523.jpg,65.57894736842105,1084.0,866.1578947368421,997.7368421052631,text,95X202083946105J
2082,37_071523.jpg,65.57894736842105,1084.0,866.1578947368421,997.7368421052631,text,95X202083946105J
2082,37_071523.jpg,65.57894736842105,1084.0,866.1578947368421,997.7368421052631,text,95X202083946105J
2083,newimage_091617_020650.jpg,145.76271186440678,1445.7627118644068,841.6271186440679,950.1016949152543,text,Q195X202085273105B
2083,newimage_091617_020650.jpg,145.76271186440678,1445.7627118644068,841.6271186440679,950.1016949152543,text,Q195X202085273105B
2083,newimage_091617_020650.jpg,145.76271186440678,1445.7627118644068,841.6271186440679,950.1016949152543,text,Q195X202085273105B
2083,newimage_091617_020650.jpg,145.76271186440678,1445.7627118644068,841.6271186440679,950.1016949152543,text,Q195X202085273105B
2083,newimage_091617_020650.jpg,145.76271186440678,1445.7627118644068,841.6271186440679,950.1016949152543,text,Q195X202085273105B
2083,newimage_091617_020650.jpg,145.76271186440678,1445.7627118644068,841.6271186440679,950.1016949152543,text,Q195X202085273105B
2083,newimage_091617_020650.jpg,145.76271186440678,1445.7627118644068,841.6271186440679,950.1016949152543,text,Q195X202085273105B
2084,newimage_091643_222304.jpg,1105.084745762712,2394.915254237288,841.6271186440679,950.1016949152543,text,Q195X201086643101B
2084,newimage_091643_222304.jpg,1105.084745762712,2394.915254237288,841.6271186440679,950.1016949152543,text,Q195X201086643101B
2084,newimage_091643_222304.jpg,1105.084745762712,2394.915254237288,841.6271186440679,950.1016949152543,text,Q195X201086643101B
2084,newimage_091643_222304.jpg,1105.084745762712,2394.915254237288,841.6271186440679,950.1016949152543,text,Q195X201086643101B
2084,newimage_091643_222304.jpg,1105.084745762712,2394.915254237288,841.6271186440679,950.1016949152543,text,Q195X201086643101B
2084,newimage_091643_222304.jpg,1105.084745762712,2394.915254237288,841.6271186440679,950.1016949152543,text,Q195X201086643101B
2084,newimage_091643_222304.jpg,1105.084745762712,2394.915254237288,841.6271186440679,950.1016949152543,text,Q195X201086643101B
2085,newimage_091543_214807.jpg,1513.5593220338983,2594.915254237288,855.1864406779662,956.8813559322034,text,KQ195K2020828841
2085,newimage_091543_214807.jpg,1513.5593220338983,2594.915254237288,855.1864406779662,956.8813559322034,text,KQ195K2020828841
2085,newimage_091543_214807.jpg,1513.5593220338983,2594.915254237288,855.1864406779662,956.8813559322034,text,KQ195K2020828841
2085,newimage_091543_214807.jpg,1513.5593220338983,2594.915254237288,855.1864406779662,956.8813559322034,text,KQ195K2020828841
2085,newimage_091543_214807.jpg,1513.5593220338983,2594.915254237288,855.1864406779662,956.8813559322034,text,KQ195K2020828841
2085,newimage_091543_214807.jpg,1513.5593220338983,2594.915254237288,855.1864406779662,956.8813559322034,text,KQ195K2020828841
2085,newimage_091543_214807.jpg,1513.5593220338983,2594.915254237288,855.1864406779662,956.8813559322034,text,KQ195K2020828841
2086,newimage1_211110.jpg,570.4999999999999,1915.1428571428569,894.7857142857142,991.2142857142857,text,Q195X204085073104J
2086,newimage1_211110.jpg,570.4999999999999,1915.1428571428569,894.7857142857142,991.2142857142857,text,Q195X204085073104J
2086,newimage1_211110.jpg,570.4999999999999,1915.1428571428569,894.7857142857142,991.2142857142857,text,Q195X204085073104J
2086,newimage1_211110.jpg,570.4999999999999,1915.1428571428569,894.7857142857142,991.2142857142857,text,Q195X204085073104J
2086,newimage1_211110.jpg,570.4999999999999,1915.1428571428569,894.7857142857142,991.2142857142857,text,Q195X204085073104J
2086,newimage1_211110.jpg,570.4999999999999,1915.1428571428569,894.7857142857142,991.2142857142857,text,Q195X204085073104J
2086,newimage1_211110.jpg,570.4999999999999,1915.1428571428569,894.7857142857142,991.2142857142857,text,Q195X204085073104J
2087,newimage_091635_213703.jpg,1571.1864406779662,2596.6101694915255,838.2372881355933,936.542372881356,text,Q195X2030834431
2087,newimage_091635_213703.jpg,1571.1864406779662,2596.6101694915255,838.2372881355933,936.542372881356,text,Q195X2030834431
2087,newimage_091635_213703.jpg,1571.1864406779662,2596.6101694915255,838.2372881355933,936.542372881356,text,Q195X2030834431
2087,newimage_091635_213703.jpg,1571.1864406779662,2596.6101694915255,838.2372881355933,936.542372881356,text,Q195X2030834431
2087,newimage_091635_213703.jpg,1571.1864406779662,2596.6101694915255,838.2372881355933,936.542372881356,text,Q195X2030834431
